Epoch,Train Loss,Validation Loss
1,0.07619172902404328,0.05214358459327155
2,0.04902409137200966,0.04316577873563856
3,0.04255602340304986,0.039055974396846646
4,0.039243822980830845,0.036253678142314866
5,0.0367107023453494,0.034401623059278894
6,0.03490269069249431,0.03195463558682299
7,0.03324072737594539,0.03261274672195054
8,0.03224498715781535,0.030185039390466715
9,0.031031049116582315,0.029785607414399472
10,0.030369734447589496,0.02951455425499077
