Epoch,Train Loss,Validation Loss
1,0.13767845245991955,0.09803713160514269
2,0.09165355329015204,0.08341088363865637
3,0.07737370878282301,0.0724114619441471
4,0.07090955101094155,0.06424323247991642
5,0.06480521095459754,0.06022635437899603
6,0.06145761260885815,0.06413239177386716
7,0.05914586169188315,0.055973701293246365
8,0.05615412757319029,0.05354660274109469
9,0.0518383493884203,0.0509423397411153
10,0.053127892429606534,0.04715584311634302
